time,dim_0,y,x,spatial_ref,coastal,blue,green,red,rededge1,rededge2,rededge3,nir,nir08,nir09,swir16,swir22,scl,aot,wvp,geometry,es_incendio
2022-12-19 14:52:03.228,85,6327525.0,303645.0,32719,483,536,739,1044,1240,1438,1581,1790,1858,2041,2779,2158,5,132,1189,POINT (303645 6327525),1
2022-12-19 14:52:03.228,86,6327045.0,300615.0,32719,652,608,699,857,938,984,1026,1059,1126,1276,2322,2615,5,130,1131,POINT (300615 6327045),1
2022-12-19 14:52:03.228,87,6322995.0,300345.0,32719,541,605,903,1475,1805,2060,2224,2413,2595,2627,3675,2517,5,132,1288,POINT (300345 6322995),0
2022-12-19 14:52:03.228,88,6322545.0,300825.0,32719,473,556,807,1246,1522,1741,1950,2083,2154,2270,2907,1871,5,130,1003,POINT (300825 6322545),0
2022-12-19 14:52:03.228,89,6326925.0,304815.0,32719,530,330,479,523,820,1302,1440,1575,1645,1316,1933,1401,5,125,1135,POINT (304815 6326925),0
2022-12-19 14:52:03.228,90,6325215.0,304035.0,32719,603,816,1151,1692,2020,2340,2618,2914,3048,2715,3930,2741,5,130,1197,POINT (304035 6325215),0
2022-12-19 14:52:03.228,91,6325785.0,298815.0,32719,562,907,1423,2108,2373,2766,2798,2945,2906,2829,4260,2930,5,108,1214,POINT (298815 6325785),0
2022-12-19 14:52:03.228,92,6323235.0,302205.0,32719,510,559,806,982,1299,1799,2016,2164,2284,2285,2720,1962,5,122,986,POINT (302205 6323235),0
2022-12-19 14:52:03.228,93,6322995.0,300345.0,32719,541,605,903,1475,1805,2060,2224,2413,2595,2627,3675,2517,5,132,1288,POINT (300345 6322995),0
2022-12-19 14:52:03.228,94,6322335.0,304095.0,32719,574,796,1072,1304,1681,2192,2401,2556,2600,2475,2913,2135,5,115,965,POINT (304095 6322335),0
2022-12-19 14:52:03.228,95,6324435.0,299175.0,32719,767,855,956,1123,1177,1206,1224,1317,1276,1265,2256,2790,5,110,1147,POINT (299175 6324435),1
2022-12-19 14:52:03.228,96,6323535.0,299955.0,32719,410,407,685,797,1205,1788,2035,2198,2352,2444,2356,1503,5,112,1242,POINT (299955 6323535),0
2022-12-19 14:52:03.228,97,6327285.0,303555.0,32719,654,868,951,1096,1182,1177,1215,1265,1293,1315,1966,2066,5,130,1135,POINT (303555 6327285),1
2022-12-19 14:52:03.228,98,6326415.0,302145.0,32719,749,670,789,961,1067,1088,1112,1180,1208,1356,2322,2689,5,130,1050,POINT (302145 6326415),1
2022-12-19 14:52:03.228,99,6325695.0,304305.0,32719,391,458,672,925,1265,1876,2012,2093,2316,2314,2246,1494,5,131,1157,POINT (304305 6325695),0
2022-12-24 14:52:03.923,0,6327645.0,299625.0,32719,434,499,732,815,1219,1973,2291,2447,2542,2610,2529,1732,4,106,1121,POINT (299625 6327645),0
2022-12-24 14:52:03.923,1,6323535.0,299985.0,32719,371,602,861,1257,1533,1875,2105,2297,2449,2426,2925,1945,5,106,1124,POINT (299985 6323535),0
2022-12-24 14:52:03.923,2,6324855.0,298305.0,32719,269,344,480,498,770,1604,1897,1990,2109,2416,1945,1209,4,106,1009,POINT (298305 6324855),0
2022-12-24 14:52:03.923,3,6326835.0,300195.0,32719,518,645,915,1242,1633,2103,2335,2509,2531,2478,3052,2197,5,118,969,POINT (300195 6326835),0
2022-12-24 14:52:03.923,4,6322815.0,299055.0,32719,442,642,904,1368,1631,1939,2154,2369,2536,2673,3293,2091,5,107,1028,POINT (299055 6322815),0
2022-12-24 14:52:03.923,5,6323715.0,303975.0,32719,721,883,988,1208,1348,1380,1520,1630,1653,1700,2792,2904,5,113,888,POINT (303975 6323715),1
2022-12-24 14:52:03.923,6,6327225.0,302835.0,32719,487,675,960,1342,1700,2282,2449,2574,2697,2634,3417,2318,5,121,1094,POINT (302835 6327225),0
2022-12-24 14:52:03.923,7,6324705.0,299505.0,32719,619,768,878,1076,1203,1217,1258,1304,1377,1341,2554,3239,5,105,1141,POINT (299505 6324705),1
2022-12-24 14:52:03.923,8,6323625.0,298545.0,32719,746,1018,1111,1245,1310,1312,1370,1418,1434,1766,2042,2300,5,107,954,POINT (298545 6323625),1
2022-12-24 14:52:03.923,9,6325485.0,304605.0,32719,473,840,1155,1586,1863,2561,2928,3360,3464,3166,3228,2091,5,120,1111,POINT (304605 6325485),0
2022-12-24 14:52:03.923,10,6327345.0,300345.0,32719,529,561,755,941,1258,1778,1997,2121,2160,2135,2585,1778,5,116,1037,POINT (300345 6327345),0
2022-12-24 14:52:03.923,11,6322665.0,301815.0,32719,415,541,739,1163,1385,1629,1809,1990,2089,2145,2901,2103,5,112,743,POINT (301815 6322665),0
2022-12-24 14:52:03.923,12,6327525.0,303465.0,32719,410,581,782,1100,1405,1732,1889,1994,2167,2097,2937,2183,5,120,1152,POINT (303465 6327525),0
2022-12-24 14:52:03.923,13,6325035.0,298935.0,32719,608,698,910,1232,1536,1917,2052,2162,2233,2031,3132,2577,5,103,1063,POINT (298935 6325035),0
2022-12-24 14:52:03.923,14,6322215.0,299625.0,32719,402,593,861,1345,1615,1898,2040,2221,2285,2285,3049,2219,5,104,1025,POINT (299625 6322215),0
2022-12-24 14:52:03.923,15,6323535.0,304725.0,32719,386,614,868,1269,1530,1827,2022,2174,2233,2210,2857,2030,5,112,802,POINT (304725 6323535),0
2022-12-24 14:52:03.923,16,6326265.0,299445.0,32719,412,490,738,1078,1427,1870,2048,2173,2317,2500,3148,2199,5,104,955,POINT (299445 6326265),0
2022-12-24 14:52:03.923,17,6327195.0,304305.0,32719,726,987,1075,1281,1395,1441,1524,1587,1652,1691,2474,2426,5,119,924,POINT (304305 6327195),1
2022-12-24 14:52:03.923,18,6324885.0,302745.0,32719,422,636,856,1220,1500,1687,1839,2074,2163,1956,2706,2121,5,117,905,POINT (302745 6324885),1
2022-12-24 14:52:03.923,19,6322395.0,301635.0,32719,472,608,728,945,1142,1599,1763,1869,1933,2052,2275,1667,5,113,733,POINT (301635 6322395),0
2022-12-24 14:52:03.923,20,6323475.0,299325.0,32719,594,1002,1116,1401,1567,1608,1700,1791,1883,1630,2830,2872,5,107,1168,POINT (299325 6323475),1
2022-12-24 14:52:03.923,21,6324675.0,300585.0,32719,725,890,918,1078,1205,1262,1298,1319,1374,1407,2272,2417,5,123,987,POINT (300585 6324675),1
2022-12-24 14:52:03.923,22,6326715.0,300465.0,32719,659,955,1277,1751,1939,2015,2162,2128,2021,1817,3573,2950,5,117,1220,POINT (300465 6326715),1
2022-12-24 14:52:03.923,23,6327285.0,300855.0,32719,493,652,884,1461,2125,1719,1774,1756,1657,1569,2875,2823,5,117,1298,POINT (300855 6327285),1
2022-12-24 14:52:03.923,24,6325935.0,299205.0,32719,460,537,812,1211,1594,2166,2353,2505,2618,2752,3196,2338,5,103,1000,POINT (299205 6325935),0
2022-12-24 14:52:03.923,25,6322215.0,298575.0,32719,600,832,1159,1634,2062,2511,2768,2974,3124,3097,3536,2444,5,107,1213,POINT (298575 6322215),0
2022-12-24 14:52:03.923,26,6326565.0,304905.0,32719,379,431,551,700,924,1302,1554,1674,1737,2028,2120,1529,5,117,719,POINT (304905 6326565),0
2022-12-24 14:52:03.923,27,6326655.0,298785.0,32719,407,571,750,1111,1339,1611,1865,2099,2268,2214,3524,2190,5,106,974,POINT (298785 6326655),0
2022-12-24 14:52:03.923,28,6326325.0,300045.0,32719,377,529,781,1143,1523,1920,2137,2233,2278,2145,3027,2361,5,118,1054,POINT (300045 6326325),0
2022-12-24 14:52:03.923,29,6326415.0,304815.0,32719,361,457,679,728,1131,1830,2034,2201,2286,2458,2296,1520,4,119,930,POINT (304815 6326415),0
2022-12-24 14:52:03.923,30,6326985.0,303165.0,32719,431,596,761,882,1199,1727,1909,1999,2097,2245,2519,1752,5,120,908,POINT (303165 6326985),0
2022-12-24 14:52:03.923,31,6324645.0,302895.0,32719,713,900,931,1056,1090,1172,1299,1338,1328,1225,2059,2143,2,116,733,POINT (302895 6324645),1
2022-12-24 14:52:03.923,32,6322215.0,300975.0,32719,498,808,1061,1373,1648,2052,2249,2474,2512,2463,2617,1935,5,118,959,POINT (300975 6322215),0
2022-12-24 14:52:03.923,33,6322935.0,301665.0,32719,491,685,961,1349,1648,1993,2201,2345,2456,2378,3045,2389,5,114,933,POINT (301665 6322935),0
2022-12-24 14:52:03.923,34,6326145.0,304275.0,32719,261,248,404,345,670,1792,2106,2329,2362,2430,1503,838,4,120,975,POINT (304275 6326145),0
2022-12-24 14:52:03.923,35,6325365.0,298125.0,32719,540,787,1146,1803,2108,2390,2490,2679,2698,2782,3994,3021,5,104,1107,POINT (298125 6325365),0
2022-12-24 14:52:03.923,36,6324675.0,303135.0,32719,925,1139,1151,1266,1302,1284,1340,1389,1401,1378,2257,2665,5,115,963,POINT (303135 6324675),1
2022-12-24 14:52:03.923,37,6324015.0,303345.0,32719,533,671,938,1363,1627,1974,2146,2329,2400,2711,3369,2444,5,115,823,POINT (303345 6324015),0
2022-12-24 14:52:03.923,38,6327435.0,299355.0,32719,620,581,797,1026,1261,1879,2180,2370,2448,2875,2792,1876,5,106,996,POINT (299355 6327435),0
2022-12-24 14:52:03.923,39,6327435.0,304065.0,32719,464,673,917,1541,1850,2142,2406,2813,3036,2787,3858,2396,5,121,1074,POINT (304065 6327435),0
2022-12-24 14:52:03.923,40,6326715.0,300615.0,32719,561,567,659,839,956,980,1053,1112,1174,1085,2551,3027,5,118,905,POINT (300615 6326715),1
2022-12-24 14:52:03.923,41,6322215.0,301935.0,32719,378,493,639,777,1067,1596,1799,1932,1980,1977,2352,1661,5,115,710,POINT (301935 6322215),0
2022-12-24 14:52:03.923,42,6323775.0,300735.0,32719,493,686,984,1447,1749,2177,2378,2667,2672,2718,2750,1935,5,121,1011,POINT (300735 6323775),0
2022-12-24 14:52:03.923,43,6326985.0,300345.0,32719,551,619,905,1316,1610,1883,1998,2030,2089,2317,3424,2593,5,118,1057,POINT (300345 6326985),0
2022-12-24 14:52:03.923,44,6322335.0,303165.0,32719,528,715,886,1090,1421,1921,2129,2232,2353,2387,2526,1869,5,108,683,POINT (303165 6322335),0
2022-12-24 14:52:03.923,45,6324825.0,303165.0,32719,864,943,977,1122,1156,1174,1243,1298,1290,1314,2227,2592,5,117,881,POINT (303165 6324825),1
2022-12-24 14:52:03.923,46,6323205.0,299625.0,32719,724,778,943,1249,1404,1467,1578,1640,1699,1648,3025,3092,5,106,1016,POINT (299625 6323205),1
2022-12-24 14:52:03.923,47,6326085.0,303945.0,32719,626,781,1089,1510,1840,2376,2495,2671,2932,3125,3177,2387,5,121,1097,POINT (303945 6326085),0
2022-12-24 14:52:03.923,48,6324495.0,298425.0,32719,393,778,1121,1473,1788,2465,2874,3060,3149,2701,3023,2001,5,107,1296,POINT (298425 6324495),0
2022-12-24 14:52:03.923,49,6326505.0,299655.0,32719,443,572,840,1107,1573,2340,2611,2772,2906,2902,3059,2227,5,103,1046,POINT (299655 6326505),0
2022-12-24 14:52:03.923,50,6327435.0,304995.0,32719,379,467,643,887,1182,1547,1687,1821,1997,2085,2506,1727,5,116,848,POINT (304995 6327435),0
2022-12-24 14:52:03.923,51,6326745.0,303105.0,32719,425,574,776,989,1322,1797,2064,2255,2357,2314,2572,1775,5,121,1018,POINT (303105 6326745),0
2022-12-24 14:52:03.923,52,6323055.0,304725.0,32719,682,828,918,1128,1241,1351,1417,1522,1629,1515,2520,2289,5,109,618,POINT (304725 6323055),1
2022-12-24 14:52:03.923,53,6326625.0,299415.0,32719,372,613,878,1302,1646,2193,2459,2656,2729,2687,3030,2221,5,104,1072,POINT (299415 6326625),0
2022-12-24 14:52:03.923,54,6324105.0,303435.0,32719,443,566,794,1108,1488,2024,2277,2549,2644,2703,3311,2216,5,115,904,POINT (303435 6324105),0
2022-12-24 14:52:03.923,55,6326205.0,302685.0,32719,500,536,620,851,985,1025,991,1064,1159,1368,2397,2605,5,119,884,POINT (302685 6326205),1
2022-12-24 14:52:03.923,56,6326085.0,300465.0,32719,626,1127,1804,2548,2560,2739,3000,3022,2888,1435,4023,3563,5,118,1376,POINT (300465 6326085),1
2022-12-24 14:52:03.923,57,6325695.0,301545.0,32719,896,1492,1591,1789,1898,1901,1866,2008,1927,1518,2638,3139,5,119,1173,POINT (301545 6325695),1
2022-12-24 14:52:03.923,58,6327105.0,298395.0,32719,453,598,793,1154,1502,1744,1976,2234,2488,2437,3741,2466,5,106,1071,POINT (298395 6327105),0
2022-12-24 14:52:03.923,59,6324825.0,301275.0,32719,917,1287,1324,1472,1322,1480,1518,1618,1416,1503,2266,2630,5,120,970,POINT (301275 6324825),1
2022-12-24 14:52:03.923,60,6325575.0,298515.0,32719,535,543,787,993,1463,2166,2387,2527,2632,2628,2856,2006,5,102,988,POINT (298515 6325575),0
2022-12-24 14:52:03.923,61,6324165.0,304425.0,32719,475,627,857,1236,1480,1818,1950,2154,2217,2362,2681,1874,5,114,780,POINT (304425 6324165),0
2022-12-24 14:52:03.923,62,6327135.0,301995.0,32719,716,896,1256,1827,2227,2475,2809,3001,3190,3219,4130,3067,5,122,1117,POINT (301995 6327135),0
2022-12-24 14:52:03.923,63,6327345.0,300045.0,32719,402,612,867,1163,1481,1876,2038,2152,2193,2243,3171,2249,5,117,1072,POINT (300045 6327345),0
2022-12-24 14:52:03.923,64,6326955.0,298035.0,32719,448,494,703,930,1389,1798,2079,2245,2395,2356,3077,1967,5,106,1077,POINT (298035 6326955),0
2022-12-24 14:52:03.923,65,6322395.0,298485.0,32719,394,677,940,1068,1405,2003,2238,2327,2517,2513,2130,1361,5,108,1139,POINT (298485 6322395),0
2022-12-24 14:52:03.923,66,6326475.0,305055.0,32719,317,246,393,347,703,1672,1959,2119,2152,2192,1734,1044,4,119,906,POINT (305055 6326475),0
2022-12-24 14:52:03.923,67,6323895.0,299535.0,32719,649,809,894,1130,1249,1331,1260,1325,1417,1363,2191,2516,5,107,1029,POINT (299535 6323895),1
2022-12-24 14:52:03.923,68,6324585.0,300075.0,32719,662,676,763,910,1034,1057,1172,1221,1310,1397,2208,2279,5,123,1004,POINT (300075 6324585),1
2022-12-24 14:52:03.923,69,6322785.0,299805.0,32719,388,516,729,1009,1262,1627,1845,1911,2069,2241,2533,1670,5,105,975,POINT (299805 6322785),0
2022-12-24 14:52:03.923,70,6322155.0,299355.0,32719,382,461,619,721,1105,1564,1756,1891,2022,1954,2417,1676,5,104,931,POINT (299355 6322155),0
2022-12-24 14:52:03.923,71,6322755.0,300915.0,32719,400,612,835,1238,1489,1831,2073,2327,2409,2245,3000,1983,5,119,929,POINT (300915 6322755),0
2022-12-24 14:52:03.923,72,6324735.0,305025.0,32719,366,591,871,1276,1536,1999,2320,2564,2640,2514,2925,1832,5,118,942,POINT (305025 6324735),0
2022-12-24 14:52:03.923,73,6324555.0,301245.0,32719,726,913,1018,1155,1292,1535,1666,1791,1823,1710,2496,2210,5,120,983,POINT (301245 6324555),1
2022-12-24 14:52:03.923,74,6323775.0,299865.0,32719,694,1049,1185,1413,1538,1633,1715,1802,1902,2070,2723,2718,5,107,1068,POINT (299865 6323775),1
2022-12-24 14:52:03.923,75,6327345.0,299115.0,32719,492,660,950,1150,1526,1981,2256,2583,2607,2543,2827,1924,5,106,1198,POINT (299115 6327345),0
2022-12-24 14:52:03.923,76,6326565.0,303045.0,32719,525,699,917,1222,1415,1664,1868,1886,1976,2077,2522,2041,5,121,1094,POINT (303045 6326565),1
2022-12-24 14:52:03.923,77,6322875.0,300735.0,32719,435,558,704,926,1179,1502,1677,1872,1920,1961,2595,1898,5,120,886,POINT (300735 6322875),0
2022-12-24 14:52:03.923,78,6325425.0,299595.0,32719,749,792,1013,1419,1719,1701,1662,1667,1724,1897,3132,3034,5,102,1049,POINT (299595 6325425),1
2022-12-24 14:52:03.923,79,6326235.0,297975.0,32719,469,647,911,1353,1614,1997,2263,2516,2676,2577,3147,2170,5,105,1076,POINT (297975 6326235),0
2022-12-24 14:52:03.923,80,6323895.0,298305.0,32719,864,909,973,1108,1144,1172,1224,1329,1318,1392,2189,2439,5,107,1115,POINT (298305 6323895),1
2022-12-24 14:52:03.923,81,6324345.0,298815.0,32719,759,882,1039,1337,1491,1582,1707,1789,1848,1716,2943,3112,5,105,1163,POINT (298815 6324345),1
2022-12-24 14:52:03.923,82,6326295.0,298965.0,32719,395,433,581,740,963,1237,1468,1572,1658,2075,2240,1550,5,105,873,POINT (298965 6326295),0
2022-12-24 14:52:03.923,83,6326835.0,303525.0,32719,482,574,717,954,1119,1326,1486,1573,1624,1527,2305,1953,5,120,982,POINT (303525 6326835),1
2022-12-24 14:52:03.923,84,6322635.0,304485.0,32719,604,835,887,1071,1173,1222,1219,1299,1378,1828,2182,2342,5,109,708,POINT (304485 6322635),1
2022-12-24 14:52:03.923,85,6327525.0,303645.0,32719,432,567,759,1052,1208,1476,1656,1808,1830,2020,2835,2210,5,121,1017,POINT (303645 6327525),1
2022-12-24 14:52:03.923,86,6327045.0,300615.0,32719,615,622,700,883,947,997,1070,1111,1167,1299,2385,2784,5,120,938,POINT (300615 6327045),1
2022-12-24 14:52:03.923,87,6322995.0,300345.0,32719,459,635,911,1485,1824,2026,2227,2433,2574,2588,3663,2598,5,121,1060,POINT (300345 6322995),0
2022-12-24 14:52:03.923,88,6322545.0,300825.0,32719,429,591,820,1241,1497,1695,1847,2096,2177,2250,2837,1930,5,119,806,POINT (300825 6322545),0
2022-12-24 14:52:03.923,89,6326925.0,304815.0,32719,456,356,460,521,779,1293,1424,1543,1590,1278,1933,1466,5,114,976,POINT (304815 6326925),0
2022-12-24 14:52:03.923,90,6325215.0,304035.0,32719,545,886,1194,1723,2038,2359,2609,2939,3012,2681,4002,2826,5,119,987,POINT (304035 6325215),0
2022-12-24 14:52:03.923,91,6325785.0,298815.0,32719,534,902,1404,2026,2273,2598,2789,2986,2915,2817,4216,3052,5,103,1039,POINT (298815 6325785),0
2022-12-24 14:52:03.923,92,6323235.0,302205.0,32719,458,616,798,1033,1341,1863,2021,2225,2285,2292,2842,2058,5,112,804,POINT (302205 6323235),0
2022-12-24 14:52:03.923,93,6322995.0,300345.0,32719,459,635,911,1485,1824,2026,2227,2433,2574,2588,3663,2598,5,121,1060,POINT (300345 6322995),0
2022-12-24 14:52:03.923,94,6322335.0,304095.0,32719,533,828,1072,1309,1626,2196,2435,2620,2609,2443,2928,2261,5,108,775,POINT (304095 6322335),0
2022-12-24 14:52:03.923,95,6324435.0,299175.0,32719,727,856,938,1099,1190,1173,1202,1281,1288,1283,2272,2891,5,105,1025,POINT (299175 6324435),1
2022-12-24 14:52:03.923,96,6323535.0,299955.0,32719,371,464,700,868,1239,1812,2004,2217,2306,2426,2580,1714,5,106,1044,POINT (299955 6323535),0
2022-12-24 14:52:03.923,97,6327285.0,303555.0,32719,593,848,913,1067,1105,1122,1170,1278,1292,1297,2090,2269,5,119,932,POINT (303555 6327285),1
2022-12-24 14:52:03.923,98,6326415.0,302145.0,32719,695,714,754,942,1036,1079,1123,1175,1231,1353,2295,2768,5,119,860,POINT (302145 6326415),1
2022-12-24 14:52:03.923,99,6325695.0,304305.0,32719,339,488,678,945,1231,1744,1971,2148,2349,2287,2260,1543,5,120,956,POINT (304305 6325695),0
